gene,gene_id,gps_max_overall,gps_max_immune
ALKBH1,ENSG00000100601,0.879532978374909,
ALKBH2,ENSG00000189046,1.17728569075626,
ALKBH3,ENSG00000166199,1.29293439871252,
ALKBH4,ENSG00000160993,0.879532978374909,
ALKBH5,ENSG00000091542,,
ALKBH6,ENSG00000239382,,
ALKBH7,ENSG00000125652,,
ALKBH8,ENSG00000137760,1.37126235162559,
ALLC,ENSG00000151360,1.29293439871252,
ALMS1,ENSG00000116127,2.1655204892707,0.491729373250684
ALOX12,ENSG00000108839,0.879532978374909,
ALOX12B,ENSG00000179477,2.1655204892707,
ALOX15,ENSG00000161905,2.57152423200313,1.91749249278834
ALOX15B,ENSG00000179593,0.879532978374909,
ALOX5,ENSG00000012779,0.654031739214786,0.491729373250684
ALOX5AP,ENSG00000132965,0.879532978374909,
ALOXE3,ENSG00000179148,2.1655204892707,
ALPG,ENSG00000163286,1.29293439871252,
ALPI,ENSG00000163295,1.17728569075626,
ALPK1,ENSG00000073331,1.37126235162559,0.491729373250684
ALPK2,ENSG00000198796,1.29293439871252,1.29293439871252
ALPK3,ENSG00000136383,1.67379111602002,
ALPL,ENSG00000162551,2.57152423200313,
ALPP,ENSG00000163283,0.879532978374909,
ALS2,ENSG00000003393,2.1655204892707,
ALS2CL,ENSG00000178038,0.879532978374909,
ALX1,ENSG00000180318,0.879532978374909,
ALX3,ENSG00000156150,1.28598751089579,
ALX4,ENSG00000052850,2.66419675033811,
ALYREF,ENSG00000183684,0.879532978374909,
AMACR,ENSG00000242110,0.879532978374909,
AMBN,ENSG00000178522,1.37126235162559,
AMBP,ENSG00000106927,0.879532978374909,
AMBRA1,ENSG00000110497,0.879532978374909,
AMD1,ENSG00000123505,1.37126235162559,
AMDHD1,ENSG00000139344,,
AMDHD2,ENSG00000162066,0.879532978374909,
AMELX,ENSG00000125363,1.37126235162559,
AMELY,ENSG00000099721,,
AMER1,ENSG00000184675,1.37126235162559,
AMER2,ENSG00000165566,0.879532978374909,
AMER3,ENSG00000178171,0.879532978374909,
AMFR,ENSG00000159461,0.879532978374909,
AMH,ENSG00000104899,0.879532978374909,
AMHR2,ENSG00000135409,1.28598751089579,
AMIGO1,ENSG00000181754,0.879532978374909,
AMIGO2,ENSG00000139211,1.17728569075626,1.17728569075626
AMIGO3,ENSG00000176020,,
AMMECR1,ENSG00000101935,1.37126235162559,
AMMECR1L,ENSG00000144233,,
AMN,ENSG00000166126,2.1655204892707,0.491729373250684
AMN1,ENSG00000151743,,
AMOT,ENSG00000126016,0.879532978374909,
AMOTL1,ENSG00000166025,1.67379111602002,
AMOTL2,ENSG00000114019,1.29293439871252,
AMPD1,ENSG00000116748,2.1655204892707,
AMPD2,ENSG00000116337,2.1655204892707,
AMPD3,ENSG00000133805,1.29293439871252,
AMPH,ENSG00000078053,1.29293439871252,
AMT,ENSG00000145020,1.67379111602002,
AMTN,ENSG00000187689,0.491729373250684,
AMY1A,ENSG00000237763,1.17728569075626,
AMY1B,ENSG00000174876,,
AMY1C,ENSG00000187733,,
AMY2A,ENSG00000243480,1.17728569075626,
AMY2B,ENSG00000240038,1.17728569075626,
AMZ1,ENSG00000174945,1.53356471758969,1.29293439871252
AMZ2,ENSG00000196704,1.29293439871252,
ANAPC1,ENSG00000153107,0.879532978374909,0.491729373250684
ANAPC10,ENSG00000164162,1.17728569075626,
ANAPC11,ENSG00000141552,,
ANAPC13,ENSG00000129055,,
ANAPC15,ENSG00000110200,,
ANAPC16,ENSG00000166295,,
ANAPC2,ENSG00000176248,,
ANAPC4,ENSG00000053900,1.94696613792731,
ANAPC5,ENSG00000089053,0.879532978374909,
ANAPC7,ENSG00000196510,0.879532978374909,
ANG,ENSG00000214274,1.17728569075626,
ANGEL1,ENSG00000013523,0.879532978374909,
ANGEL2,ENSG00000174606,0.879532978374909,
ANGPT1,ENSG00000154188,2.17246737708743,
ANGPT2,ENSG00000091879,1.29293439871252,
ANGPT4,ENSG00000101280,0.879532978374909,
ANGPTL1,ENSG00000116194,1.17728569075626,
ANGPTL2,ENSG00000136859,0.879532978374909,
ANGPTL3,ENSG00000132855,2.05681866913117,
ANGPTL4,ENSG00000167772,2.47022008946878,
ANGPTL5,ENSG00000187151,0.879532978374909,
ANGPTL6,ENSG00000130812,0.879532978374909,
ANGPTL7,ENSG00000171819,1.17728569075626,
ANGPTL8,ENSG00000130173,,
ANHX,ENSG00000227059,,
ANK1,ENSG00000029534,3.13619369904461,
ANK2,ENSG00000145362,2.1655204892707,
ANK3,ENSG00000151150,1.37126235162559,
ANKAR,ENSG00000151687,0.879532978374909,
ANKDD1A,ENSG00000166839,0.879532978374909,
ANKDD1B,ENSG00000189045,1.29293439871252,0.879532978374909
ANKEF1,ENSG00000132623,0.879532978374909,
ANKFN1,ENSG00000153930,0.879532978374909,
ANKFY1,ENSG00000185722,0.879532978374909,0.879532978374909
ANKH,ENSG00000154122,2.57152423200313,
ANKHD1,ENSG00000131503,0.879532978374909,
ANKHD1-EIF4EBP3,ENSG00000254996,,
ANKIB1,ENSG00000001629,,
ANKK1,ENSG00000170209,0.879532978374909,
ANKLE1,ENSG00000160117,0.879532978374909,
ANKLE2,ENSG00000176915,2.1655204892707,
ANKMY1,ENSG00000144504,1.29293439871252,
ANKMY2,ENSG00000106524,0.879532978374909,
ANKRA2,ENSG00000164331,0.654031739214786,
ANKRD1,ENSG00000148677,1.29293439871252,
ANKRD10,ENSG00000088448,1.29293439871252,
ANKRD11,ENSG00000167522,2.1655204892707,
ANKRD12,ENSG00000101745,0.879532978374909,
ANKRD13A,ENSG00000076513,0.879532978374909,
ANKRD13B,ENSG00000198720,1.29293439871252,
ANKRD13C,ENSG00000118454,0.879532978374909,
ANKRD13D,ENSG00000172932,0.879532978374909,
ANKRD16,ENSG00000134461,1.29293439871252,1.29293439871252
ANKRD17,ENSG00000132466,2.1655204892707,
ANKRD18A,ENSG00000180071,0.879532978374909,
ANKRD18B,ENSG00000230453,,
ANKRD2,ENSG00000165887,0.879532978374909,0.879532978374909
ANKRD20A1,ENSG00000260691,1.29293439871252,
ANKRD20A2P,ENSG00000183148,,
ANKRD20A3P,ENSG00000276203,,
ANKRD20A4P,ENSG00000172014,,
ANKRD22,ENSG00000152766,0.879532978374909,
ANKRD23,ENSG00000163126,0.879532978374909,
ANKRD24,ENSG00000089847,,
ANKRD26,ENSG00000107890,2.1655204892707,
ANKRD27,ENSG00000105186,1.29293439871252,
ANKRD28,ENSG00000206560,1.29293439871252,
ANKRD29,ENSG00000154065,0.654031739214786,
ANKRD30A,ENSG00000148513,1.29293439871252,1.29293439871252
ANKRD30B,ENSG00000180777,0.879532978374909,
ANKRD30BL,ENSG00000163046,,
ANKRD31,ENSG00000145700,1.29293439871252,
ANKRD33,ENSG00000167612,,
ANKRD33B,ENSG00000164236,1.29293439871252,
ANKRD34A,ENSG00000272031,,
ANKRD34B,ENSG00000189127,0.879532978374909,
ANKRD34C,ENSG00000235711,0.879532978374909,
ANKRD35,ENSG00000198483,0.879532978374909,
ANKRD36,ENSG00000135976,0.879532978374909,
ANKRD36B,ENSG00000196912,,
ANKRD36C,ENSG00000174501,0.879532978374909,
ANKRD37,ENSG00000186352,,
ANKRD39,ENSG00000213337,,
ANKRD40,ENSG00000154945,,
ANKRD40CL,ENSG00000167117,,
ANKRD42,ENSG00000137494,0.879532978374909,
ANKRD44,ENSG00000065413,1.29293439871252,
ANKRD45,ENSG00000183831,0.654031739214786,
ANKRD46,ENSG00000186106,1.29293439871252,1.29293439871252
ANKRD49,ENSG00000168876,,
ANKRD50,ENSG00000151458,1.29293439871252,
ANKRD52,ENSG00000139645,0.879532978374909,
ANKRD53,ENSG00000144031,,
ANKRD54,ENSG00000100124,1.17728569075626,
ANKRD55,ENSG00000164512,1.94696613792731,1.94696613792731
ANKRD6,ENSG00000135299,1.29293439871252,
ANKRD60,ENSG00000124227,,
ANKRD61,ENSG00000157999,,
ANKRD62,ENSG00000181626,,
ANKRD63,ENSG00000230778,,
ANKRD65,ENSG00000235098,0.654031739214786,
ANKRD66,ENSG00000230062,0.879532978374909,
ANKRD7,ENSG00000106013,,
ANKRD9,ENSG00000156381,,
ANKS1A,ENSG00000064999,0.879532978374909,
ANKS1B,ENSG00000185046,1.29293439871252,
ANKS3,ENSG00000168096,0.879532978374909,
ANKS4B,ENSG00000175311,0.879532978374909,
ANKS6,ENSG00000165138,2.1655204892707,
ANKUB1,ENSG00000206199,1.29293439871252,
ANKZF1,ENSG00000163516,0.879532978374909,
ANLN,ENSG00000011426,1.37126235162559,1.37126235162559
ANO1,ENSG00000131620,1.29293439871252,
ANO10,ENSG00000160746,1.37126235162559,
ANO2,ENSG00000047617,1.29293439871252,
ANO3,ENSG00000134343,2.1655204892707,
ANO4,ENSG00000151572,,
ANO5,ENSG00000171714,2.1655204892707,
ANO6,ENSG00000177119,1.29293439871252,1.29293439871252
ANO7,ENSG00000146205,1.91749249278834,
ANO8,ENSG00000074855,,
ANO9,ENSG00000185101,1.29293439871252,
ANOS1,ENSG00000011201,2.1655204892707,
ANP32A,ENSG00000140350,1.29293439871252,
ANP32B,ENSG00000136938,1.29293439871252,0.879532978374909
ANP32D,ENSG00000139223,0.879532978374909,
ANP32E,ENSG00000143401,,
ANPEP,ENSG00000166825,1.17728569075626,
ANTKMT,ENSG00000103254,,
ANTXR1,ENSG00000169604,1.7846637719632,0.491729373250684
ANTXR2,ENSG00000163297,1.37126235162559,1.29293439871252
ANTXRL,ENSG00000274209,1.29293439871252,
ANXA1,ENSG00000135046,0.879532978374909,
ANXA10,ENSG00000109511,1.29293439871252,
ANXA11,ENSG00000122359,1.67379111602002,1.29293439871252
ANXA13,ENSG00000104537,1.94696613792731,
ANXA2,ENSG00000182718,1.17728569075626,
ANXA2R,ENSG00000177721,,
ANXA3,ENSG00000138772,1.29293439871252,1.29293439871252
ANXA4,ENSG00000196975,1.91749249278834,
ANXA5,ENSG00000164111,1.17728569075626,
ANXA6,ENSG00000197043,1.17728569075626,
ANXA7,ENSG00000138279,0.879532978374909,0.879532978374909
ANXA8,ENSG00000265190,1.17728569075626,
ANXA8L1,ENSG00000264230,0.654031739214786,
ANXA9,ENSG00000143412,1.17728569075626,
AOAH,ENSG00000136250,1.29293439871252,
AOC1,ENSG00000002726,1.29293439871252,
AOC2,ENSG00000131480,0.879532978374909,
AOC3,ENSG00000131471,0.879532978374909,
AOPEP,ENSG00000148120,0.879532978374909,
AOX1,ENSG00000138356,0.879532978374909,
AP1AR,ENSG00000138660,,
AP1B1,ENSG00000100280,1.37126235162559,
AP1G1,ENSG00000166747,1.67379111602002,
AP1G2,ENSG00000213983,0.879532978374909,
AP1M1,ENSG00000072958,0.624558094075822,
AP1M2,ENSG00000129354,0.654031739214786,0.654031739214786
AP1S1,ENSG00000106367,1.37126235162559,
AP1S2,ENSG00000182287,1.37126235162559,
AP1S3,ENSG00000152056,1.29293439871252,1.29293439871252
AP2A1,ENSG00000196961,0.879532978374909,
AP2A2,ENSG00000183020,0.879532978374909,
AP2B1,ENSG00000006125,0.879532978374909,
AP2M1,ENSG00000161203,2.1655204892707,
AP2S1,ENSG00000042753,2.1655204892707,
AP3B1,ENSG00000132842,1.94696613792731,0.879532978374909
AP3B2,ENSG00000103723,2.1655204892707,
AP3D1,ENSG00000065000,1.37126235162559,
AP3M1,ENSG00000185009,0.879532978374909,
AP3M2,ENSG00000070718,0.654031739214786,
AP3S1,ENSG00000177879,,
AP3S2,ENSG00000157823,0.654031739214786,
AP4B1,ENSG00000134262,1.67379111602002,0.654031739214786
AP4E1,ENSG00000081014,2.1655204892707,
AP4M1,ENSG00000221838,2.1655204892707,
AP4S1,ENSG00000100478,2.1655204892707,
AP5B1,ENSG00000254470,0.654031739214786,
AP5M1,ENSG00000053770,0.879532978374909,
AP5S1,ENSG00000125843,0.879532978374909,
AP5Z1,ENSG00000242802,1.37126235162559,
APAF1,ENSG00000120868,0.879532978374909,
APBA1,ENSG00000107282,1.29293439871252,
APBA2,ENSG00000034053,0.879532978374909,
APBA3,ENSG00000011132,0.879532978374909,
APBB1,ENSG00000166313,1.17728569075626,
APBB1IP,ENSG00000077420,,
APBB2,ENSG00000163697,1.29293439871252,
APBB3,ENSG00000113108,1.17728569075626,
APC,ENSG00000134982,3.13619369904461,0.491729373250684
APC2,ENSG00000115266,1.37126235162559,
APCDD1,ENSG00000154856,1.29293439871252,
APCDD1L,ENSG00000198768,0.879532978374909,
APCS,ENSG00000132703,1.17728569075626,
APEH,ENSG00000164062,0.654031739214786,
APEX1,ENSG00000100823,0.879532978374909,
APEX2,ENSG00000169188,0.879532978374909,
APH1A,ENSG00000117362,0.879532978374909,
APH1B,ENSG00000138613,1.29293439871252,
API5,ENSG00000166181,1.29293439871252,
APIP,ENSG00000149089,1.29293439871252,
APLF,ENSG00000169621,0.879532978374909,
APLN,ENSG00000171388,1.17728569075626,
APLNR,ENSG00000134817,0.879532978374909,
APLP1,ENSG00000105290,0.879532978374909,
APLP2,ENSG00000084234,1.17728569075626,
APMAP,ENSG00000101474,1.17728569075626,
APOA1,ENSG00000118137,2.05681866913117,0.491729373250684
APOA2,ENSG00000158874,1.17728569075626,1.17728569075626
APOA4,ENSG00000110244,0.879532978374909,
APOA5,ENSG00000110243,3.45845488798322,
APOB,ENSG00000084674,4.46604053517019,0.624558094075822
APOBEC1,ENSG00000111701,,
APOBEC2,ENSG00000124701,,
APOBEC3A,ENSG00000128383,1.29293439871252,
APOBEC3B,ENSG00000179750,0.879532978374909,
APOBEC3C,ENSG00000244509,0.879532978374909,
APOBEC3D,ENSG00000243811,,
APOBEC3F,ENSG00000128394,,
APOBEC3G,ENSG00000239713,,
APOBEC3H,ENSG00000100298,,
APOBEC4,ENSG00000173627,,
APOBR,ENSG00000184730,2.17246737708743,1.29293439871252
APOC1,ENSG00000130208,2.47022008946878,
APOC2,ENSG00000234906,1.94001925011058,
APOC3,ENSG00000110245,1.66901506400694,
APOC4,ENSG00000267467,1.27858983329061,
APOC4-APOC2,ENSG00000224916,0.794258137645111,
APOD,ENSG00000189058,1.17728569075626,
APOE,ENSG00000130203,4.73704472127383,2.1655204892707
APOF,ENSG00000175336,1.17728569075626,1.17728569075626
APOH,ENSG00000091583,1.29293439871252,
APOL1,ENSG00000100342,2.47022008946878,1.37126235162559
APOL2,ENSG00000128335,1.29293439871252,
APOL3,ENSG00000128284,1.17728569075626,1.17728569075626
APOL4,ENSG00000100336,0.879532978374909,
APOL5,ENSG00000128313,0.879532978374909,
APOL6,ENSG00000221963,0.879532978374909,
APOLD1,ENSG00000178878,1.29293439871252,
APOM,ENSG00000204444,1.83131742997105,1.83131742997105
APOO,ENSG00000184831,1.67379111602002,
APOOL,ENSG00000155008,,
APP,ENSG00000142192,4.08301298205905,
APPBP2,ENSG00000062725,,
APPL1,ENSG00000157500,1.37126235162559,0.879532978374909
APPL2,ENSG00000136044,0.879532978374909,
APRT,ENSG00000198931,1.37126235162559,
APTX,ENSG00000137074,1.37126235162559,
AQP1,ENSG00000240583,1.29293439871252,1.29293439871252
AQP10,ENSG00000143595,1.29293439871252,
AQP11,ENSG00000178301,,
AQP12A,ENSG00000184945,,
AQP12B,ENSG00000185176,,
AQP2,ENSG00000167580,2.1655204892707,1.29293439871252
AQP3,ENSG00000165272,,
AQP4,ENSG00000171885,1.94696613792731,
AQP5,ENSG00000161798,1.28598751089579,
AQP6,ENSG00000086159,,
AQP7,ENSG00000165269,0.879532978374909,
AQP8,ENSG00000103375,0.879532978374909,
AQP9,ENSG00000103569,0.879532978374909,
AQR,ENSG00000021776,0.879532978374909,
AR,ENSG00000169083,3.45845488798322,
ARAF,ENSG00000078061,1.17728569075626,
ARAP1,ENSG00000186635,2.57152423200313,
ARAP2,ENSG00000047365,1.29293439871252,
ARAP3,ENSG00000120318,0.879532978374909,
ARC,ENSG00000198576,1.29293439871252,
ARCN1,ENSG00000095139,1.37126235162559,
AREG,ENSG00000109321,1.29293439871252,
AREL1,ENSG00000119682,1.94696613792731,
ARF1,ENSG00000143761,1.37126235162559,
ARF3,ENSG00000134287,,
ARF4,ENSG00000168374,1.17728569075626,
ARF5,ENSG00000004059,1.29293439871252,
ARF6,ENSG00000165527,1.17728569075626,
ARFGAP1,ENSG00000101199,1.17728569075626,
ARFGAP2,ENSG00000149182,0.879532978374909,
ARFGAP3,ENSG00000242247,,
ARFGEF1,ENSG00000066777,1.67379111602002,
ARFGEF2,ENSG00000124198,2.1655204892707,
ARFGEF3,ENSG00000112379,0.879532978374909,
ARFIP1,ENSG00000164144,1.29293439871252,
ARFIP2,ENSG00000132254,1.17728569075626,
ARFRP1,ENSG00000101246,0.654031739214786,
ARG1,ENSG00000118520,1.67379111602002,
ARG2,ENSG00000081181,1.17728569075626,
ARGFX,ENSG00000186103,,
ARGLU1,ENSG00000134884,0.879532978374909,
ARHGAP1,ENSG00000175220,1.17728569075626,
ARHGAP10,ENSG00000071205,1.29293439871252,
ARHGAP11A,ENSG00000198826,0.879532978374909,
ARHGAP11A-SCG5,ENSG00000288864,,
ARHGAP11B,ENSG00000285077,,
ARHGAP12,ENSG00000165322,1.29293439871252,
ARHGAP15,ENSG00000075884,1.94696613792731,1.29293439871252
ARHGAP17,ENSG00000140750,0.879532978374909,
ARHGAP18,ENSG00000146376,1.29293439871252,
ARHGAP19,ENSG00000213390,0.879532978374909,
ARHGAP19-SLIT1,ENSG00000269891,,
ARHGAP20,ENSG00000137727,1.29293439871252,
ARHGAP21,ENSG00000107863,1.29293439871252,
ARHGAP22,ENSG00000128805,1.29293439871252,
ARHGAP23,ENSG00000275832,0.879532978374909,
ARHGAP24,ENSG00000138639,1.29293439871252,0.879532978374909
ARHGAP25,ENSG00000163219,1.29293439871252,
ARHGAP26,ENSG00000145819,1.29293439871252,
ARHGAP27,ENSG00000159314,0.654031739214786,
ARHGAP28,ENSG00000088756,1.29293439871252,
ARHGAP29,ENSG00000137962,1.67379111602002,
ARHGAP30,ENSG00000186517,0.879532978374909,
ARHGAP31,ENSG00000031081,1.37126235162559,
ARHGAP32,ENSG00000134909,1.29293439871252,
ARHGAP33,ENSG00000004777,0.879532978374909,
ARHGAP35,ENSG00000160007,0.879532978374909,
ARHGAP36,ENSG00000147256,1.17728569075626,
ARHGAP39,ENSG00000147799,0.879532978374909,
ARHGAP4,ENSG00000089820,0.879532978374909,
ARHGAP40,ENSG00000124143,0.879532978374909,
ARHGAP42,ENSG00000165895,2.82649911630222,
ARHGAP44,ENSG00000006740,0.879532978374909,
ARHGAP45,ENSG00000180448,0.879532978374909,
ARHGAP5,ENSG00000100852,0.879532978374909,
ARHGAP6,ENSG00000047648,1.29293439871252,
ARHGAP8,ENSG00000241484,0.879532978374909,
ARHGAP9,ENSG00000123329,0.879532978374909,
ARHGDIA,ENSG00000141522,1.37126235162559,1.37126235162559
ARHGDIB,ENSG00000111348,0.654031739214786,
ARHGDIG,ENSG00000242173,0.654031739214786,
ARHGEF1,ENSG00000076928,0.879532978374909,
ARHGEF10,ENSG00000104728,2.1655204892707,
ARHGEF10L,ENSG00000074964,0.879532978374909,
ARHGEF11,ENSG00000132694,0.879532978374909,
ARHGEF12,ENSG00000196914,2.57152423200313,
ARHGEF15,ENSG00000198844,1.67379111602002,
ARHGEF16,ENSG00000130762,0.879532978374909,
ARHGEF17,ENSG00000110237,1.29293439871252,
ARHGEF18,ENSG00000104880,1.29293439871252,
ARHGEF19,ENSG00000142632,0.879532978374909,
ARHGEF2,ENSG00000116584,1.37126235162559,
ARHGEF25,ENSG00000240771,1.17728569075626,
ARHGEF26,ENSG00000114790,1.94696613792731,
ARHGEF28,ENSG00000214944,2.82649911630222,
ARHGEF3,ENSG00000163947,0.879532978374909,
ARHGEF33,ENSG00000214694,0.879532978374909,
ARHGEF35,ENSG00000213214,,
ARHGEF37,ENSG00000183111,,
ARHGEF38,ENSG00000236699,1.29293439871252,
ARHGEF39,ENSG00000137135,,
ARHGEF4,ENSG00000136002,0.879532978374909,
ARHGEF40,ENSG00000165801,0.879532978374909,
ARHGEF5,ENSG00000050327,1.29293439871252,
ARHGEF6,ENSG00000129675,0.879532978374909,
ARHGEF7,ENSG00000102606,1.17728569075626,
ARHGEF9,ENSG00000131089,2.1655204892707,
ARID1A,ENSG00000117713,1.37126235162559,
ARID1B,ENSG00000049618,2.1655204892707,
ARID2,ENSG00000189079,2.1655204892707,
ARID3A,ENSG00000116017,1.29293439871252,1.29293439871252
ARID3B,ENSG00000179361,0.879532978374909,
ARID3C,ENSG00000205143,,
ARID4A,ENSG00000032219,1.29293439871252,
ARID4B,ENSG00000054267,0.879532978374909,
ARID5A,ENSG00000196843,0.879532978374909,
ARID5B,ENSG00000150347,2.17246737708743,1.29293439871252
ARIH1,ENSG00000166233,0.879532978374909,
ARIH2,ENSG00000177479,0.654031739214786,
ARL1,ENSG00000120805,1.17728569075626,
ARL10,ENSG00000175414,,
ARL11,ENSG00000152213,0.879532978374909,
ARL13A,ENSG00000174225,0.879532978374909,
ARL13B,ENSG00000169379,1.37126235162559,
ARL14,ENSG00000179674,1.29293439871252,1.29293439871252
ARL14EP,ENSG00000152219,1.53356471758969,1.29293439871252
ARL14EPL,ENSG00000268223,,
ARL15,ENSG00000185305,1.29293439871252,
ARL16,ENSG00000214087,0.794258137645111,
ARL17A,ENSG00000185829,0.654031739214786,
ARL17B,ENSG00000228696,1.29293439871252,
ARL2,ENSG00000213465,1.66901506400694,1.17728569075626
ARL2-SNX15,ENSG00000273003,,
ARL2BP,ENSG00000102931,2.1655204892707,
ARL3,ENSG00000138175,2.1655204892707,
ARL4A,ENSG00000122644,,
ARL4C,ENSG00000188042,1.29293439871252,
ARL4D,ENSG00000175906,,
ARL5A,ENSG00000162980,1.17728569075626,
ARL5B,ENSG00000165997,1.17728569075626,
ARL5C,ENSG00000141748,,
ARL6,ENSG00000113966,3.34280618002696,0.491729373250684
ARL6IP1,ENSG00000170540,1.37126235162559,
ARL6IP4,ENSG00000182196,0.879532978374909,
ARL6IP5,ENSG00000144746,1.17728569075626,
ARL6IP6,ENSG00000177917,0.879532978374909,
ARL8A,ENSG00000143862,0.879532978374909,
ARL8B,ENSG00000134108,1.17728569075626,
ARL9,ENSG00000196503,,
ARMC1,ENSG00000104442,0.879532978374909,
ARMC10,ENSG00000170632,1.17728569075626,
ARMC12,ENSG00000157343,0.654031739214786,
ARMC2,ENSG00000118690,1.29293439871252,
ARMC3,ENSG00000165309,0.879532978374909,
ARMC5,ENSG00000140691,1.37126235162559,
ARMC6,ENSG00000105676,0.879532978374909,
ARMC7,ENSG00000125449,,
ARMC8,ENSG00000114098,0.879532978374909,
ARMC9,ENSG00000135931,2.1655204892707,
ARMCX1,ENSG00000126947,,
ARMCX2,ENSG00000184867,,
ARMCX3,ENSG00000102401,,
ARMCX4,ENSG00000196440,,
ARMCX5,ENSG00000125962,,
ARMCX5-GPRASP2,ENSG00000286237,,
ARMCX6,ENSG00000198960,,
ARMH1,ENSG00000198520,,
ARMH2,ENSG00000260286,,
ARMH3,ENSG00000120029,0.654031739214786,
ARMH4,ENSG00000139971,0.879532978374909,
ARMS2,ENSG00000254636,2.57152423200313,
DCPH1,ENSG00000146476,,
ARNT,ENSG00000143437,0.879532978374909,
ARNT2,ENSG00000172379,1.37126235162559,
BMAL1,ENSG00000133794,,
BMAL2,ENSG00000029153,,
ARPC1A,ENSG00000241685,0.879532978374909,
ARPC1B,ENSG00000130429,1.67379111602002,1.67379111602002
ARPC2,ENSG00000163466,,
ARPC3,ENSG00000111229,1.17728569075626,
ARPC4,ENSG00000241553,,
ARPC4-TTLL3,ENSG00000250151,,
ARPC5,ENSG00000162704,0.879532978374909,
ARPC5L,ENSG00000136950,0.654031739214786,
ARPIN,ENSG00000242498,0.654031739214786,
ARPIN-AP3S2,ENSG00000250021,,
ARPP19,ENSG00000128989,,
ARPP21,ENSG00000172995,1.94696613792731,
ARR3,ENSG00000120500,0.654031739214786,
ARRB1,ENSG00000137486,1.29293439871252,
ARRB2,ENSG00000141480,0.879532978374909,
ARRDC1,ENSG00000197070,1.29293439871252,1.29293439871252
ARRDC2,ENSG00000105643,0.654031739214786,
ARRDC3,ENSG00000113369,1.29293439871252,
ARRDC4,ENSG00000140450,0.879532978374909,
ARRDC5,ENSG00000205784,,
ARSA,ENSG00000100299,2.1655204892707,
ARSB,ENSG00000113273,1.37126235162559,
ARSD,ENSG00000006756,0.879532978374909,
ARSF,ENSG00000062096,0.879532978374909,
ARSG,ENSG00000141337,1.29293439871252,
ARSH,ENSG00000205667,0.879532978374909,
ARSI,ENSG00000183876,0.879532978374909,
ARSJ,ENSG00000180801,0.879532978374909,
ARSK,ENSG00000164291,1.17728569075626,1.17728569075626
ARSL,ENSG00000157399,0.879532978374909,0.879532978374909
ART1,ENSG00000129744,0.654031739214786,
ART3,ENSG00000156219,1.17728569075626,1.17728569075626
ART4,ENSG00000111339,1.17728569075626,
ART5,ENSG00000167311,0.654031739214786,
ARTN,ENSG00000117407,1.17728569075626,
ARV1,ENSG00000173409,1.37126235162559,
ARVCF,ENSG00000099889,1.29293439871252,
ARX,ENSG00000004848,2.1655204892707,
AS3MT,ENSG00000214435,1.17728569075626,0.654031739214786
ASAH1,ENSG00000104763,1.94696613792731,0.879532978374909
ASAH2,ENSG00000188611,1.17728569075626,1.17728569075626
ASAH2B,ENSG00000204147,,
ASAP1,ENSG00000153317,1.94696613792731,
ASAP2,ENSG00000151693,1.29293439871252,1.29293439871252
ASAP3,ENSG00000088280,0.879532978374909,
ASB1,ENSG00000065802,1.29293439871252,
ASB10,ENSG00000146926,1.37126235162559,
ASB11,ENSG00000165192,0.879532978374909,
