gene,gene_id,immune_genetic_association,cardiac_genetic_association
CASC3,ENSG00000108349,0.0,0.0
CASD1,ENSG00000127995,0.0,0.0
CASK,ENSG00000147044,0.0,0.0
CASKIN1,ENSG00000167971,0.0,0.0
CASKIN2,ENSG00000177303,0.0,0.0
CASP1,ENSG00000137752,0.0,0.0
CASP10,ENSG00000003400,0.6666760974850314,0.2672358104162676
CASP12,ENSG00000204403,0.0,0.0
CASP14,ENSG00000105141,0.0,0.0
CASP2,ENSG00000106144,0.1152256173283142,0.0
CASP3,ENSG00000164305,0.4337602033838904,0.5422002542298631
CASP4,ENSG00000196954,0.0,0.0321408062957056
CASP5,ENSG00000137757,0.0,0.4743028279935735
CASP6,ENSG00000138794,0.0,0.0418814061632612
CASP7,ENSG00000165806,0.3757846511016074,0.0623830337295517
CASP8,ENSG00000064012,0.8196112960203081,0.4167157280386738
CASP8AP2,ENSG00000118412,0.4333115680237392,0.0
CASP9,ENSG00000132906,0.0,0.0
CASQ1,ENSG00000143318,0.2437102277837613,0.0
CASQ2,ENSG00000118729,0.0485213952818122,0.9006047218889908
CASR,ENSG00000036828,0.5638474549531415,0.382977876589038
CASS4,ENSG00000087589,0.0,0.0387114346672073
CAST,ENSG00000153113,0.0,0.0
CASTOR1,ENSG00000239282,0.167815678500865,0.11684301090916
CASTOR2,ENSG00000274070,0.3598506591579777,0.3526850489216689
CASZ1,ENSG00000130940,0.5495342886771044,0.8235832055705329
CAT,ENSG00000121691,0.0269484657970079,0.0
CATIP,ENSG00000158428,0.0,0.6577375059105133
CATSPER1,ENSG00000175294,0.0,0.0
CATSPER2,ENSG00000166762,0.0,0.032781440863388
CATSPER3,ENSG00000152705,0.0,0.0
CATSPER4,ENSG00000188782,0.0,0.0
CATSPERB,ENSG00000133962,0.1568954359188199,0.6636113205850879
CATSPERD,ENSG00000174898,0.0,0.0
CATSPERE,ENSG00000179397,0.0,0.6903718668824874
CATSPERG,ENSG00000099338,0.0,0.1501898519532959
CATSPERZ,ENSG00000219435,0.0,0.0
CAV1,ENSG00000105974,0.0,0.8373771658568285
CAV2,ENSG00000105971,0.0,0.8165180289553927
CAV3,ENSG00000182533,0.055857295655956,0.7802383989248729
CAVIN1,ENSG00000177469,0.241751274720838,0.5189075594156889
CAVIN2,ENSG00000168497,0.0,0.5077157267844614
CAVIN3,ENSG00000170955,0.0391451101809824,0.0407742763445471
CAVIN4,ENSG00000170681,0.0,0.6026234990776457
CBARP,ENSG00000099625,0.0,0.0
CBFA2T2,ENSG00000078699,0.0,0.0
CBFA2T3,ENSG00000129993,0.4664326677950902,0.0
CBFB,ENSG00000067955,0.1945378552357187,0.0
CBL,ENSG00000110395,0.787303445185201,0.8752976145676383
CBLB,ENSG00000114423,0.5973371975520916,0.0438383863957521
CBLC,ENSG00000142273,0.0,0.0
CBLIF,ENSG00000134812,0.0,0.0
CBLL1,ENSG00000105879,0.0,0.0
CBLL2,ENSG00000175809,0.0,0.0
CBLN1,ENSG00000102924,0.2951704132969102,0.2578001339733527
CBLN2,ENSG00000141668,0.3965128060866628,0.5386664611473262
CBLN3,ENSG00000139899,0.0,0.0
CBLN4,ENSG00000054803,0.0,0.4402922608782265
CBR1,ENSG00000159228,0.1291609007543813,0.3491700643279561
CBR3,ENSG00000159231,0.0735358873309762,0.0
CBR4,ENSG00000145439,0.0,0.2377805444119215
CBS,ENSG00000160200,0.0,0.728607189901615
CBSL,ENSG00000274276,0.0,0.0
ZNG1A,ENSG00000172785,0.5154351942310792,0.2279516191887836
ZNG1B,ENSG00000136682,0.2147253722238585,0.0411489514066852
ZNG1C,ENSG00000196873,0.0,0.0
ZNG1E,ENSG00000147996,0.0,0.0
ZNG1F,ENSG00000215126,0.0,0.0
CBX1,ENSG00000108468,0.1248639566537578,0.0
CBX2,ENSG00000173894,0.0252766486390631,0.7129725997315639
CBX3,ENSG00000122565,0.0,0.0660942553181104
CBX4,ENSG00000141582,0.0,0.2147952433252674
CBX5,ENSG00000094916,0.0,0.1983094047080693
CBX6,ENSG00000183741,0.0,0.3267233465136337
CBX7,ENSG00000100307,0.4588209690696428,0.0
CBX8,ENSG00000141570,0.0,0.7622954631936611
CBY1,ENSG00000100211,0.1737090767151709,0.1938582246578758
CBY2,ENSG00000174015,0.230424039914449,0.0397952112728411
CBY3,ENSG00000204659,0.0,0.0
CC2D1A,ENSG00000132024,0.0,0.0
CC2D1B,ENSG00000154222,0.0,0.332176890648965
CC2D2A,ENSG00000048342,0.0,0.0295449300611976
CC2D2B,ENSG00000188649,0.0,0.0
CCAR1,ENSG00000060339,0.0,0.0
CCAR2,ENSG00000158941,0.0,0.4532633273449078
CCBE1,ENSG00000183287,0.8445264564879738,0.8473669266617481
CCDC102A,ENSG00000135736,0.1703700121486792,0.0452169614348875
CCDC102B,ENSG00000150636,0.0584216185250231,0.2316607434748245
DNAAF19,ENSG00000167131,0.0,0.547137717850459
TEKTL1,ENSG00000160994,0.0,0.0
CCDC106,ENSG00000173581,0.0,0.0260534272244887
CCDC107,ENSG00000159884,0.961562719956614,0.0
CCDC110,ENSG00000168491,0.0,0.0
CCDC112,ENSG00000164221,0.0273166510812322,0.4135471587001783
CFAP263,ENSG00000103021,0.2590981688212719,0.0
VMA22,ENSG00000136710,0.1945378552357187,0.0
CCDC116,ENSG00000161180,0.2192877380565764,0.048082958423437
CCDC117,ENSG00000159873,0.0,0.5104071457929293
CCDC12,ENSG00000160799,0.2263016068840512,0.0
CCDC120,ENSG00000147144,0.0,0.0
CCDC121,ENSG00000176714,0.0,0.0431302632107358
CCDC122,ENSG00000151773,0.679836904118851,0.0
CCDC124,ENSG00000007080,0.0,0.0
CCDC125,ENSG00000183323,0.0,0.4266271294049657
CCDC126,ENSG00000169193,0.0,0.0
CCDC127,ENSG00000164366,0.0,0.1624011637351035
CCDC13,ENSG00000244607,0.0,0.1479080483135798
CCDC134,ENSG00000100147,0.0,0.567495758418605
CCDC136,ENSG00000128596,0.0,0.7857765063223793
CCDC137,ENSG00000185298,0.0,0.0
CCDC138,ENSG00000163006,0.0958174853450603,0.0
CCDC14,ENSG00000175455,0.0866995765656714,0.0600315242594195
CCDC141,ENSG00000163492,0.0,0.8725391967233147
CCDC142,ENSG00000135637,0.0,0.0
CCDC144A,ENSG00000170160,0.0,0.0
CCDC146,ENSG00000135205,0.259247140205746,0.517219665814843
CCDC148,ENSG00000153237,0.0,0.523407350515439
CCDC149,ENSG00000181982,0.0,0.0
CCDC15,ENSG00000149548,0.0,0.0
CCDC150,ENSG00000144395,0.3396317688002133,0.0
CCDC152,ENSG00000198865,0.0,0.3117467707137584
DRC12,ENSG00000248712,0.0,0.0
CCDC154,ENSG00000197599,0.0,0.0
CCDC157,ENSG00000187860,0.1722611827130463,0.3792923110414385
CCDC158,ENSG00000163749,0.0,0.5915578234697098
CCDC159,ENSG00000183401,0.0,0.2385668633273809
CCDC160,ENSG00000203952,0.0,0.0
CCDC163,ENSG00000280670,0.0,0.054468332805076
CCDC166,ENSG00000255181,0.0,0.0
CCDC167,ENSG00000198937,0.0,0.0
LRTM3,ENSG00000175820,0.0525902921738584,0.0721023936900949
CCDC169,ENSG00000242715,0.4624761408097361,0.0421144100484267
CCDC169-SOHLH2,ENSG00000250709,0.0,0.0
CCDC17,ENSG00000159588,0.0,0.0
CCDC170,ENSG00000120262,0.3373581170406303,0.6844551638791146
CCDC171,ENSG00000164989,0.355343155151037,0.6655040987848558
CCDC172,ENSG00000182645,0.0617327133625955,0.0595242901317354
CFAP210,ENSG00000154479,0.0,0.4124283214989032
CCDC174,ENSG00000154781,0.2845743917194973,0.636419558509455
CCDC175,ENSG00000151838,0.3478735874555229,0.4972556715299298
CCDC177,ENSG00000267909,0.0,0.0
CCDC178,ENSG00000166960,0.0,0.5017691689211573
CCDC179,ENSG00000255359,0.349802928494789,0.0456517421313894
CCDC18,ENSG00000122483,0.3148476729258648,0.0
CCDC180,ENSG00000197816,0.0,0.0
CCDC181,ENSG00000117477,0.0,0.264004037194128
CCDC182,ENSG00000166329,0.0,0.062857249469549
CCDC183,ENSG00000213213,0.0,0.0
CCDC184,ENSG00000177875,0.0,0.0928612664928415
CCDC185,ENSG00000178395,0.0,0.0678241897628889
CCDC186,ENSG00000165813,0.0,0.5040969601465427
CCDC187,ENSG00000260220,0.0,0.0
CCDC188,ENSG00000234409,0.1736369033007291,0.4900045394661001
CFAP119,ENSG00000196118,0.2956943501320607,0.0
CCDC190,ENSG00000185860,0.43870940730624,0.0
CCDC191,ENSG00000163617,0.0,0.3187350245313954
CCDC194,ENSG00000269720,0.0,0.0
CCDC197,ENSG00000175699,0.0,0.0308623635292815
CCDC198,ENSG00000100557,0.2278148393795736,0.0
CCDC22,ENSG00000101997,0.1945378552357187,0.0121586159522324
CCDC24,ENSG00000159214,0.0,0.0
CCDC25,ENSG00000147419,0.0,0.3320745800439879
CCDC27,ENSG00000162592,0.0,0.0
CCDC28A,ENSG00000024862,0.0,0.5607969556197684
CCDC28B,ENSG00000160050,0.0,0.0
CCDC3,ENSG00000151468,0.4056650030091697,0.0366220708691427
CCDC30,ENSG00000186409,0.030116222058463,0.3646075473578423
CCDC32,ENSG00000128891,0.0,0.1670115790535918
CCDC33,ENSG00000140481,0.0,0.0
CCDC34,ENSG00000109881,0.2254511425050342,0.4122296563481551
CCDC38,ENSG00000165972,0.0,0.3271594765447395
CCDC39,ENSG00000284862,0.0,0.2950201469261512
CCDC40,ENSG00000141519,0.5592963338026914,0.2431723190446484
CCDC42,ENSG00000161973,0.0,0.0901768648410909
CCDC43,ENSG00000180329,0.0,0.0
CCDC47,ENSG00000108588,0.0,0.265618264977309
CCDC50,ENSG00000152492,0.025666772706302,0.0578051127233406
CCDC51,ENSG00000164051,0.0,0.0
CCDC54,ENSG00000138483,0.3950683648746719,0.0
CCDC57,ENSG00000176155,0.0,0.0
CCDC59,ENSG00000133773,0.1670152281696735,0.2389453814756121
CCDC6,ENSG00000108091,0.247468824595077,0.0
CCDC60,ENSG00000183273,0.0,0.0
CCDC61,ENSG00000104983,0.0,0.0
CCDC62,ENSG00000130783,0.0,0.2580901733107387
CCDC63,ENSG00000173093,0.5211349379251928,0.649502647950003
DRC2,ENSG00000139537,0.0,0.0
CCDC66,ENSG00000180376,0.1823417862714722,0.0
CCDC68,ENSG00000166510,0.0462340330158585,0.3338819705105629
CCDC69,ENSG00000198624,0.0,0.5459816097530179
CCDC7,ENSG00000216937,0.0,0.5808024697962397
CCDC70,ENSG00000123171,0.0,0.0664094471660748
CCDC71,ENSG00000177352,0.0323253333108649,0.1421268954200155
CCDC71L,ENSG00000253276,0.566341720772296,0.5504279786688224
CCDC73,ENSG00000186714,0.0,0.4125135761739151
CCDC74A,ENSG00000163040,0.0,0.0594242371241786
CCDC74B,ENSG00000152076,0.0,0.0
CCDC77,ENSG00000120647,0.0473747084141734,0.0
CCDC78,ENSG00000162004,0.0,0.1687018435028912
CCDC8,ENSG00000169515,0.0,0.0
CCDC80,ENSG00000091986,0.7028799738873783,0.4639163931980148
CCDC81,ENSG00000149201,0.4020028030938647,0.0
CCDC82,ENSG00000149231,0.0275517035177,0.0
CCDC83,ENSG00000150676,0.0696820079659057,0.4188889660713377
CCDC85A,ENSG00000055813,0.3522338087025812,0.7009483134191554
CCDC85B,ENSG00000175602,0.1388739164613767,0.0715579454283549
CCDC85C,ENSG00000205476,0.0,0.5193638220863381
CCDC86,ENSG00000110104,0.0,0.0
CCDC87,ENSG00000182791,0.0,0.0
CCDC88A,ENSG00000115355,0.0,0.2692459329651094
CCDC88B,ENSG00000168071,0.6053647843526545,0.0
CCDC88C,ENSG00000015133,0.0,0.4379458673604615
CCDC89,ENSG00000179071,0.0696820079659057,0.0
CCDC9,ENSG00000105321,0.0,0.0366377517814387
CCDC90B,ENSG00000137500,0.0,0.2424528896478802
CCDC91,ENSG00000123106,0.4817287862657525,0.055723856618231
CCDC92,ENSG00000119242,0.3708127565096341,0.7606520447472579
CCDC92B,ENSG00000277200,0.0,0.0670728274360455
CCDC93,ENSG00000125633,0.4174296411280341,0.1115508738193062
CFAP184,ENSG00000173013,0.0766033582247356,0.0850491193286409
CCDC97,ENSG00000142039,0.0,0.433135869156394
CCDC9B,ENSG00000188549,0.0,0.0
CCER1,ENSG00000197651,0.0,0.5579563370689989
CCER2,ENSG00000262484,0.0,0.1945378552357187
CCHCR1,ENSG00000204536,0.0,0.0
CCIN,ENSG00000185972,0.0,0.0406964334333055
CCK,ENSG00000187094,0.0,0.0306219930803565
CCKAR,ENSG00000163394,0.2410765726941353,0.5343334310000247
CCKBR,ENSG00000110148,0.0,0.0
CCL1,ENSG00000108702,0.0,0.0
CCL11,ENSG00000172156,0.4957008613577074,0.0
CCL13,ENSG00000181374,0.032908720319186,0.0
CCL14,ENSG00000276409,0.0,0.0354358882132202
CCL15,ENSG00000275718,0.0,0.0
CCL15-CCL14,ENSG00000275688,0.0,0.0
CCL16,ENSG00000275152,0.0,0.0422794401002763
CCL17,ENSG00000102970,0.172670806914201,0.3600012068369957
CCL18,ENSG00000275385,0.0,0.0
CCL19,ENSG00000172724,0.0444852930389721,0.0
CCL2,ENSG00000108691,0.6498843860790416,0.0
CCL20,ENSG00000115009,0.8190996882911608,0.0555899834339307
CCL21,ENSG00000137077,0.8464562962798672,0.0
CCL22,ENSG00000102962,0.5197687408965497,0.0
CCL23,ENSG00000274736,0.2551798612287408,0.0
CCL24,ENSG00000106178,0.0,0.0
CCL25,ENSG00000131142,0.0,0.0
CCL26,ENSG00000006606,0.0,0.0
CCL27,ENSG00000213927,0.0,0.0
CCL28,ENSG00000151882,0.0,0.0
CCL3,ENSG00000277632,0.0,0.0
CCL3L3,ENSG00000276085,0.0,0.0
CCL4,ENSG00000275302,0.0729173908415543,0.0
CCL4L2,ENSG00000276070,0.032995359397868,0.0
CCL5,ENSG00000271503,0.0,0.0
CCL7,ENSG00000108688,0.5140100564142197,0.0
CCL8,ENSG00000108700,0.1298740771746273,0.0
CCM2,ENSG00000136280,0.0,0.628984409986739
CCM2L,ENSG00000101331,0.0,0.447863247206675
CCN1,ENSG00000142871,0.5115724913005046,0.5211205786666837
CCN2,ENSG00000118523,0.0,0.5670968001316188
CCN3,ENSG00000136999,0.0578970227083308,0.0306001408095963
CCN4,ENSG00000104415,0.7957929618841667,0.4900087818504096
CCN5,ENSG00000064205,0.0,0.0
CCN6,ENSG00000112761,0.0,0.5171747047771903
CCNA1,ENSG00000133101,0.0,0.0
CCNA2,ENSG00000145386,0.0335785774581739,0.2224535602265083
CCNB1,ENSG00000134057,0.0,0.0965015768223712
CCNB1IP1,ENSG00000100814,0.0,0.0
CCNB2,ENSG00000157456,0.0,0.0
CCNB3,ENSG00000147082,0.0,0.0
CCNC,ENSG00000112237,0.3351111728570702,0.1854536522446479
CCND1,ENSG00000110092,0.4404980350313087,0.7086791131040295
CCND2,ENSG00000118971,0.3181424944007286,0.6377910227576132
CCND3,ENSG00000112576,0.0,0.0
CCNDBP1,ENSG00000166946,0.0,0.0
CCNE1,ENSG00000105173,0.0,0.6207902707210062
CCNE2,ENSG00000175305,0.0320553448707488,0.0746374380617193
CCNF,ENSG00000162063,0.0,0.0477987688382253
CCNG1,ENSG00000113328,0.0,0.0628408846122049
CCNG2,ENSG00000138764,0.164890833700706,0.1883386454420384
CCNH,ENSG00000134480,0.3101148529107748,0.940606830415376
CCNI,ENSG00000118816,0.0385001549829594,0.0366450532345355
CCNI2,ENSG00000205089,0.0293183616595797,0.0
CCNJ,ENSG00000107443,0.0,0.0651432972927678
CCNJL,ENSG00000135083,0.0,0.0462824436428427
CCNK,ENSG00000090061,0.0,0.0813768481337753
CCNL1,ENSG00000163660,0.17862738398615,0.5802159490534603
CCNL2,ENSG00000221978,0.0382649183996975,0.0
CCNO,ENSG00000152669,0.0,0.0
CCNP,ENSG00000105219,0.0,0.0
CCNQ,ENSG00000262919,0.0,0.0
CCNT1,ENSG00000129315,0.0,0.0
CCNT2,ENSG00000082258,0.0376213712024554,0.3188521014294387
CCNY,ENSG00000108100,0.4782437308204823,0.5944422145495307
CCNYL1,ENSG00000163249,0.0,0.3646335239707404
CCP110,ENSG00000103540,0.0,0.0316845596894541
CCPG1,ENSG00000260916,0.0,0.0313649453742982
CCR1,ENSG00000163823,0.8881241523388727,0.8256588735337812
CCR10,ENSG00000184451,0.0,0.0
CCR2,ENSG00000121807,0.6003434370146332,0.0319421179944997
CCR3,ENSG00000183625,0.840347418865762,0.6055231788882526
CCR4,ENSG00000183813,0.2879659798071151,0.0
CCR5,ENSG00000160791,0.4592300925340321,0.0
CCR6,ENSG00000112486,0.5922837937469787,0.0501677769310657
CCR7,ENSG00000126353,0.3076309629439092,0.0
CCR8,ENSG00000179934,0.0,0.0
CCR9,ENSG00000173585,0.0,0.0
CCRL2,ENSG00000121797,0.781596703257614,0.0
CCS,ENSG00000173992,0.0299148903775876,0.1569023387814251
CCSAP,ENSG00000154429,0.0,0.0
CCSER1,ENSG00000184305,0.3249770313485177,0.6605192030936229
CCSER2,ENSG00000107771,0.2426066249247185,0.3822382457557023
CCT2,ENSG00000166226,0.0,0.6052962673889544
CCT3,ENSG00000163468,0.0,0.2236106744629783
CCT4,ENSG00000115484,0.0415159884785273,0.0
CCT5,ENSG00000150753,0.0,0.0
CCT6A,ENSG00000146731,0.0,0.2632968196007705
CCT6B,ENSG00000132141,0.1665384402628281,0.2756744087685148
CCT7,ENSG00000135624,0.0,0.516333040148902
CCT8,ENSG00000156261,0.0,0.0
CCT8L2,ENSG00000198445,0.0,0.0
CCZ1,ENSG00000122674,0.0353958819573409,0.0
CCZ1B,ENSG00000146574,0.1813196118263207,0.0490572483015442
CD101,ENSG00000134256,0.0,0.0
CD109,ENSG00000156535,0.4024127904401471,0.6047387920539494
CD14,ENSG00000170458,0.0,0.0
CD151,ENSG00000177697,0.0404629608646045,0.040734199882388
CD160,ENSG00000117281,0.0,0.0503332689855306
CD163,ENSG00000177575,0.3817715672511823,0.2615234470208816
CD163L1,ENSG00000177675,0.3224232113389051,0.5548437620375609
CD164,ENSG00000135535,0.1083565570086246,0.2891855909049393
CD164L2,ENSG00000174950,0.0,0.7006473795213374
CD177,ENSG00000204936,0.0,0.0
CD180,ENSG00000134061,0.1156463015097244,0.5953130768863519
CD19,ENSG00000177455,0.8484051766954216,0.0478566113014443
CD1A,ENSG00000158477,0.4388650351519244,0.0
CD1B,ENSG00000158485,0.3239129541720454,0.0
CD1C,ENSG00000158481,0.0,0.0712140297756339
CD1D,ENSG00000158473,0.0307236377322174,0.0
CD1E,ENSG00000158488,0.0,0.0
CD2,ENSG00000116824,0.8373568346729604,0.0
CD200,ENSG00000091972,0.6488566742261122,0.0
CD200R1,ENSG00000163606,0.5345338371847297,0.0
CD200R1L,ENSG00000206531,0.5731860504593761,0.0
CD207,ENSG00000116031,0.6383727261354092,0.0
CD209,ENSG00000090659,0.0,0.2502538172257304
CD22,ENSG00000012124,0.0,0.0
CD226,ENSG00000150637,0.7115574208177816,0.0987886637966684
CD24,ENSG00000272398,0.0,0.0324935067922735
CD244,ENSG00000122223,0.4267883646720136,0.0
CD247,ENSG00000198821,0.8391826576578448,0.053177659651771
CD248,ENSG00000174807,0.0,0.0
CD27,ENSG00000139193,0.8141745775864083,0.0
CD274,ENSG00000120217,0.6732756835553464,0.0
CD276,ENSG00000103855,0.0,0.0
CD28,ENSG00000178562,0.6982836949958693,0.1099266480729075
CD2AP,ENSG00000198087,0.0,0.0
CD2BP2,ENSG00000169217,0.0,0.0
CD300A,ENSG00000167851,0.0,0.0578067682327122
CD300C,ENSG00000167850,0.0,0.0
CD300E,ENSG00000186407,0.0,0.0
CD300H,ENSG00000284690,0.0,0.0
CD300LB,ENSG00000178789,0.0,0.0
CD300LD,ENSG00000204345,0.290695234274262,0.0
CD300LF,ENSG00000186074,0.0,0.3034192211257711
CD300LG,ENSG00000161649,0.0,0.0
CD302,ENSG00000241399,0.0870694884714345,0.0332967436333565
CD320,ENSG00000167775,0.0,0.0
CD33,ENSG00000105383,0.0,0.0
CD34,ENSG00000174059,0.0,0.6128774686725738
CD36,ENSG00000135218,0.0,0.8159179759763471
CD37,ENSG00000104894,0.2092618386560034,0.0
CD38,ENSG00000004468,0.0,0.0
CD3D,ENSG00000167286,0.8571405842405291,0.0
CD3E,ENSG00000198851,0.7964360295011127,0.0
CD3G,ENSG00000160654,0.86129276086722,0.0
CD4,ENSG00000010610,0.7193304548361623,0.0
CD40,ENSG00000101017,0.9158278003010116,0.7698108674419147
CD40LG,ENSG00000102245,0.9241149379759698,0.0
CD44,ENSG00000026508,0.6232954908940908,0.3486949655993002
CD46,ENSG00000117335,0.8683723592425404,0.0
CD47,ENSG00000196776,0.4469536460902822,0.5172118327165145
CD48,ENSG00000117091,0.0363395879759451,0.0
CD5,ENSG00000110448,0.6089087156952921,0.5138964702430192
CD52,ENSG00000169442,0.0,0.0
CD53,ENSG00000143119,0.0,0.0314611778014039
CD55,ENSG00000196352,0.0431877001005806,0.4250319340219382
CD58,ENSG00000116815,0.8694673035414546,0.0
CD59,ENSG00000085063,0.0398884986597461,0.0
CD5L,ENSG00000073754,0.5724826957704383,0.0
CD6,ENSG00000013725,0.7336653960907731,0.3561718537715481
CD63,ENSG00000135404,0.0433567169632341,0.0
CD68,ENSG00000129226,0.0,0.0
CD69,ENSG00000110848,0.5718425919378811,0.0
CD7,ENSG00000173762,0.0,0.0
CD70,ENSG00000125726,0.7138188524590526,0.0
CD72,ENSG00000137101,0.0,0.0
CD74,ENSG00000019582,0.0,0.0
CD79A,ENSG00000105369,0.8181824398877685,0.0325010324525219
CD79B,ENSG00000007312,0.7385167195984138,0.0
CD80,ENSG00000121594,0.6044597542435787,0.0
CD81,ENSG00000110651,0.2411162977172048,0.2409309577449795
CD82,ENSG00000085117,0.0,0.0340303516979317
CD83,ENSG00000112149,0.6750129671460612,0.4084337789454093
CD84,ENSG00000066294,0.2514171008579083,0.0
CD86,ENSG00000114013,0.6554847174723798,0.0864125615174064
CD8A,ENSG00000153563,0.0,0.138544928701983
CD8B,ENSG00000172116,0.0,0.1896958279483103
CD8B2,ENSG00000254126,0.0,0.0
CD9,ENSG00000010278,0.0,0.0421521113868466
CD93,ENSG00000125810,0.0,0.401447281268292
CD96,ENSG00000153283,0.0330026187271969,0.0
CD99,ENSG00000002586,0.0,0.0
CD99L2,ENSG00000102181,0.0,0.0
CDA,ENSG00000158825,0.0353958819573409,0.431783223533774
CDADC1,ENSG00000102543,0.0,0.0402923623224092
CDAN1,ENSG00000140326,0.0,0.4055624018347439
CDC123,ENSG00000151465,0.0269091394096831,0.636769869314576
CDC14A,ENSG00000079335,0.0,0.3528082790604269
CDC14B,ENSG00000081377,0.0,0.0
CDC14C,ENSG00000218305,0.4331599007386368,0.5323591274623621
CDC16,ENSG00000130177,0.0,0.6963635361493802
CDC20,ENSG00000117399,0.0,0.2429453989079332
CDC20B,ENSG00000164287,0.0,0.0
CDC23,ENSG00000094880,0.0312199010120542,0.0547375093435371
CDC25A,ENSG00000164045,0.0,0.1796192015754246
CDC25B,ENSG00000101224,0.0,0.0
CDC25C,ENSG00000158402,0.0,0.4147047034397909
CDC26,ENSG00000176386,0.0,0.0
CDC27,ENSG00000004897,0.0,0.4332620049372465
CDC34,ENSG00000099804,0.0,0.0
CDC37,ENSG00000105401,0.1528890346735343,0.0
CDC37L1,ENSG00000106993,0.0243634850698243,0.0
CDC40,ENSG00000168438,0.0,0.0
CDC42,ENSG00000070831,0.6991204172533643,0.6687238773727833
CDC42BPA,ENSG00000143776,0.0,0.537154122133659
CDC42BPB,ENSG00000198752,0.0,0.0
CDC42BPG,ENSG00000171219,0.0,0.0
CDC42EP1,ENSG00000128283,0.0,0.0
CDC42EP2,ENSG00000149798,0.0,0.0
CDC42EP3,ENSG00000163171,0.3642911873805529,0.5478623231789044
CDC42EP4,ENSG00000179604,0.0,0.0506127998178995
CDC42EP5,ENSG00000167617,0.0,0.0
CDC42SE1,ENSG00000197622,0.0,0.3074063036958591
CDC42SE2,ENSG00000158985,0.5558686878424707,0.1699786096728963
CDC45,ENSG00000093009,0.0,0.0
CDC5L,ENSG00000096401,0.0,0.0362880135369336
CDC6,ENSG00000094804,0.0,0.0
CDC7,ENSG00000097046,0.2496829686060337,0.4403162803589673
CDC73,ENSG00000134371,0.2513910810517919,0.640543605539339
CDCA2,ENSG00000184661,0.1270753774662924,0.5696874930128372
CDCA3,ENSG00000111665,0.0,0.1945378552357187
CDCA4,ENSG00000170779,0.0,0.0
CDCA5,ENSG00000146670,0.0,0.0
CDCA7,ENSG00000144354,0.6483570774861774,0.46111165232093
CDCA7L,ENSG00000164649,0.5569402251973642,0.4368110309504941
CDCA8,ENSG00000134690,0.0,0.030712769800108
CDCP1,ENSG00000163814,0.0,0.0
CDCP2,ENSG00000157211,0.0,0.4913929116783425
CDH1,ENSG00000039068,0.0,0.0
CDH10,ENSG00000040731,0.4796189674780401,0.6761384060122876
CDH11,ENSG00000140937,0.4542343765076753,0.7308198471764077
CDH12,ENSG00000154162,0.5077766114820589,0.4223706041919691
CDH13,ENSG00000140945,0.5241948872657046,0.8755708750781072
CDH15,ENSG00000129910,0.0,0.116415216878579
CDH16,ENSG00000166589,0.0901054118336684,0.1401222283030385
CDH17,ENSG00000079112,0.1455492586315249,0.2539290760979008
CDH18,ENSG00000145526,0.0,0.5227596914747897
CDH19,ENSG00000071991,0.3456726758436553,0.5808366814136443
CDH2,ENSG00000170558,0.0,0.7541774332676385
CDH20,ENSG00000101542,0.5709583770239235,0.6160685043801882
CDH22,ENSG00000149654,0.0,0.0
CDH23,ENSG00000107736,0.3834614234471902,0.4465320718240949
CDH24,ENSG00000139880,0.0,0.0
CDH26,ENSG00000124215,0.2532436812784996,0.2410686209360284
CDH3,ENSG00000062038,0.4221565860098661,0.1076748458790041
CDH4,ENSG00000179242,0.4678406768296039,0.7688047540370094
CDH5,ENSG00000179776,0.3521792090523269,0.8060920519708086
CDH6,ENSG00000113361,0.0,0.6745504916998885
CDH7,ENSG00000081138,0.3877707672349995,0.310116845863233
CDH8,ENSG00000150394,0.4817711817998629,0.6339878085269847
CDH9,ENSG00000113100,0.5392764299139645,0.4851474244415183
CDHR1,ENSG00000148600,0.23845543047007,0.4094127062467275
CDHR2,ENSG00000074276,0.0,0.5390894728556375
CDHR3,ENSG00000128536,0.0258646348381252,0.7645957385056867
CDHR4,ENSG00000187492,0.0,0.2492056611313075
CDHR5,ENSG00000099834,0.2836364088999582,0.1725695721764252
CDIN1,ENSG00000186073,0.2826255025342789,0.5340993986922564
CDIP1,ENSG00000089486,0.030604133055725,0.264593022970675
